block_num,builder_id,total_gas_fee,total_mev,included_txs
0,builder_13,5300000,0,
1,builder_13,36669998,525400,
2,builder_13,65464998,335830,
3,builder_13,119396001,769000,
4,builder_13,71357996,0,
5,builder_13,64872004,43600,
6,builder_2,2913998,0,
7,builder_13,188673998,98900,
8,,0,0,
9,builder_13,35495996,0,
10,builder_13,206801036,47700,
11,builder_13,47394991,0,
12,builder_13,57345005,304800,
13,builder_13,586770013,4634430,
14,builder_13,176506007,74400,
15,builder_13,18120001,0,
16,builder_13,56579001,11200,
17,builder_11,19769991,0,
18,builder_13,711900007,0,
19,builder_13,32541001,84740,
20,builder_13,5300000,0,
21,builder_13,36669998,525400,
22,builder_13,65464998,335830,
23,builder_13,119396001,769000,
24,builder_13,71357996,0,
25,builder_13,64872004,43600,
26,builder_2,2913998,0,
27,builder_13,188673998,98900,
28,,0,0,
29,builder_13,35495996,0,
30,builder_13,206801036,47700,
31,builder_13,47394991,0,
32,builder_13,57345005,304800,
33,builder_13,586770013,4634430,
34,builder_13,176506007,74400,
35,builder_13,18120001,0,
36,builder_13,56579001,11200,
37,builder_11,19769991,0,
38,builder_13,711900007,0,
39,builder_13,32541001,84740,
40,builder_13,5300000,0,
41,builder_13,36669998,525400,
42,builder_13,65464998,335830,
43,builder_13,119396001,769000,
44,builder_13,71357996,0,
45,builder_13,64872004,43600,
46,builder_2,2913998,0,
47,builder_13,188673998,98900,
48,,0,0,
49,builder_13,35495996,0,
50,builder_13,206801036,47700,
51,builder_13,47394991,0,
52,builder_13,57345005,304800,
53,builder_13,586770013,4634430,
54,builder_13,176506007,74400,
55,builder_13,18120001,0,
56,builder_13,56579001,11200,
57,builder_11,19769991,0,
58,builder_13,711900007,0,
59,builder_13,32541001,84740,
60,builder_13,5300000,0,
61,builder_13,36669998,525400,
62,builder_13,65464998,335830,
63,builder_13,119396001,769000,
64,builder_13,71357996,0,
65,builder_13,64872004,43600,
66,builder_2,2913998,0,
67,builder_13,188673998,98900,
68,,0,0,
69,builder_13,35495996,0,
70,builder_13,206801036,47700,
71,builder_13,47394991,0,
72,builder_13,57345005,304800,
73,builder_13,586770013,4634430,
74,builder_13,176506007,74400,
75,builder_13,18120001,0,
76,builder_13,56579001,11200,
77,builder_11,19769991,0,
78,builder_13,711900007,0,
79,builder_13,32541001,84740,
80,builder_13,5300000,0,
81,builder_13,36669998,525400,
82,builder_13,65464998,335830,
83,builder_13,119396001,769000,
84,builder_13,71357996,0,
85,builder_13,64872004,43600,
86,builder_2,2913998,0,
87,builder_13,188673998,98900,
88,,0,0,
89,builder_13,35495996,0,
90,builder_13,206801036,47700,
91,builder_13,47394991,0,
92,builder_13,57345005,304800,
93,builder_13,586770013,4634430,
94,builder_13,176506007,74400,
95,builder_13,18120001,0,
96,builder_13,56579001,11200,
97,builder_11,19769991,0,
98,builder_13,711900007,0,
99,builder_13,32541001,84740,
100,builder_13,5300000,0,
101,builder_13,36669998,525400,
102,builder_13,65464998,335830,
103,builder_13,119396001,769000,
104,builder_13,71357996,0,
105,builder_13,64872004,43600,
106,builder_2,2913998,0,
107,builder_13,188673998,98900,
108,,0,0,
109,builder_13,35495996,0,
110,builder_13,206801036,47700,
111,builder_13,47394991,0,
112,builder_13,57345005,304800,
113,builder_13,586770013,4634430,
114,builder_13,176506007,74400,
115,builder_13,18120001,0,
116,builder_13,56579001,11200,
117,builder_11,19769991,0,
118,builder_13,711900007,0,
119,builder_13,32541001,84740,
120,builder_13,5300000,0,
121,builder_13,36669998,525400,
122,builder_13,65464998,335830,
123,builder_13,119396001,769000,
124,builder_13,71357996,0,
125,builder_13,64872004,43600,
126,builder_2,2913998,0,
127,builder_13,188673998,98900,
128,,0,0,
129,builder_13,35495996,0,
130,builder_13,206801036,47700,
131,builder_13,47394991,0,
132,builder_13,57345005,304800,
133,builder_13,586770013,4634430,
134,builder_13,176506007,74400,
135,builder_13,18120001,0,
136,builder_13,56579001,11200,
137,builder_11,19769991,0,
138,builder_13,711900007,0,
139,builder_13,32541001,84740,
140,builder_13,5300000,0,
141,builder_13,36669998,525400,
142,builder_13,65464998,335830,
143,builder_13,119396001,769000,
144,builder_13,71357996,0,
145,builder_13,64872004,43600,
146,builder_2,2913998,0,
147,builder_13,188673998,98900,
148,,0,0,
149,builder_13,35495996,0,
150,builder_13,206801036,47700,
151,builder_13,47394991,0,
152,builder_13,57345005,304800,
153,builder_13,586770013,4634430,
154,builder_13,176506007,74400,
155,builder_13,18120001,0,
156,builder_13,56579001,11200,
157,builder_11,19769991,0,
158,builder_13,711900007,0,
159,builder_13,32541001,84740,
160,builder_13,5300000,0,
161,builder_13,36669998,525400,
162,builder_13,65464998,335830,
163,builder_13,119396001,769000,
164,builder_13,71357996,0,
165,builder_13,64872004,43600,
166,builder_2,2913998,0,
167,builder_13,188673998,98900,
168,,0,0,
169,builder_13,35495996,0,
170,builder_13,206801036,47700,
171,builder_13,47394991,0,
172,builder_13,57345005,304800,
173,builder_13,586770013,4634430,
174,builder_13,176506007,74400,
175,builder_13,18120001,0,
176,builder_13,56579001,11200,
177,builder_11,19769991,0,
178,builder_13,711900007,0,
179,builder_13,32541001,84740,
180,builder_13,5300000,0,
181,builder_13,36669998,525400,
182,builder_13,65464998,335830,
183,builder_13,119396001,769000,
184,builder_13,71357996,0,
185,builder_13,64872004,43600,
186,builder_2,2913998,0,
187,builder_13,188673998,98900,
188,,0,0,
189,builder_13,35495996,0,
190,builder_13,206801036,47700,
191,builder_13,47394991,0,
192,builder_13,57345005,304800,
193,builder_13,586770013,4634430,
194,builder_13,176506007,74400,
195,builder_13,18120001,0,
196,builder_13,56579001,11200,
197,builder_11,19769991,0,
198,builder_13,711900007,0,
199,builder_13,32541001,84740,
200,builder_13,5300000,0,
201,builder_13,36669998,525400,
202,builder_13,65464998,335830,
203,builder_13,119396001,769000,
204,builder_13,71357996,0,
205,builder_13,64872004,43600,
206,builder_2,2913998,0,
207,builder_13,188673998,98900,
208,,0,0,
209,builder_13,35495996,0,
210,builder_13,206801036,47700,
211,builder_13,47394991,0,
212,builder_13,57345005,304800,
213,builder_13,586770013,4634430,
214,builder_13,176506007,74400,
215,builder_13,18120001,0,
216,builder_13,56579001,11200,
217,builder_11,19769991,0,
218,builder_13,711900007,0,
219,builder_13,32541001,84740,
220,builder_13,5300000,0,
221,builder_13,36669998,525400,
222,builder_13,65464998,335830,
223,builder_13,119396001,769000,
224,builder_13,71357996,0,
225,builder_13,64872004,43600,
226,builder_2,2913998,0,
227,builder_13,188673998,98900,
228,,0,0,
229,builder_13,35495996,0,
230,builder_13,206801036,47700,
231,builder_13,47394991,0,
232,builder_13,57345005,304800,
233,builder_13,586770013,4634430,
234,builder_13,176506007,74400,
235,builder_13,18120001,0,
236,builder_13,56579001,11200,
237,builder_11,19769991,0,
238,builder_13,711900007,0,
239,builder_13,32541001,84740,
240,builder_13,5300000,0,
241,builder_13,36669998,525400,
242,builder_13,65464998,335830,
243,builder_13,119396001,769000,
244,builder_13,71357996,0,
245,builder_13,64872004,43600,
246,builder_2,2913998,0,
247,builder_13,188673998,98900,
248,,0,0,
249,builder_13,35495996,0,
250,builder_13,206801036,47700,
251,builder_13,47394991,0,
252,builder_13,57345005,304800,
253,builder_13,586770013,4634430,
254,builder_13,176506007,74400,
255,builder_13,18120001,0,
256,builder_13,56579001,11200,
257,builder_11,19769991,0,
258,builder_13,711900007,0,
259,builder_13,32541001,84740,
260,builder_13,989998,15100,
261,builder_13,4969995,0,
262,builder_13,185727001,1295000,
263,builder_13,119057994,29600,
264,builder_13,10335998,0,
265,builder_13,225435992,1928200,
266,builder_13,2969999,0,
267,builder_13,234795991,974000,
268,builder_13,213255994,231900,
269,builder_13,18195999,0,
270,builder_13,327326009,1941900,
271,builder_11,73854999,56500,
272,builder_13,278571005,0,
273,builder_13,159604004,0,
274,builder_13,236968998,56500,
275,builder_11,76113992,0,
276,builder_13,245412993,526400,
277,builder_13,350771994,49070,
278,builder_13,127719000,51400,
279,builder_2,346426995,1283900,
280,builder_13,989998,15100,
281,builder_13,4969995,0,
282,builder_13,185727001,1295000,
283,builder_13,119057994,29600,
284,builder_13,10335998,0,
285,builder_13,225435992,1928200,
286,builder_13,2969999,0,
287,builder_13,234795991,974000,
288,builder_13,213255994,231900,
289,builder_13,18195999,0,
290,builder_13,327326009,1941900,
291,builder_11,73854999,56500,
292,builder_13,278571005,0,
293,builder_13,159604004,0,
294,builder_13,236968998,56500,
295,builder_11,76113992,0,
296,builder_13,245412993,526400,
297,builder_13,350771994,49070,
298,builder_13,127719000,51400,
299,builder_2,346426995,1283900,
300,builder_13,989998,15100,
301,builder_13,4969995,0,
302,builder_13,185727001,1295000,
303,builder_13,119057994,29600,
304,builder_13,10335998,0,
305,builder_13,225435992,1928200,
306,builder_13,2969999,0,
307,builder_13,234795991,974000,
308,builder_13,213255994,231900,
309,builder_13,18195999,0,
310,builder_13,327326009,1941900,
311,builder_11,73854999,56500,
312,builder_13,278571005,0,
313,builder_13,159604004,0,
314,builder_13,236968998,56500,
315,builder_11,76113992,0,
316,builder_13,245412993,526400,
317,builder_13,350771994,49070,
318,builder_13,127719000,51400,
319,builder_2,346426995,1283900,
