block_num,builder_id,total_gas_fee,total_mev,included_txs
0,builder_13,5300000,0,
1,builder_13,7360000,17700000,
2,builder_13,26012000,100430,
3,builder_13,54932003,490600,
4,builder_13,170046997,220840,
5,builder_13,100719997,283280,
6,builder_11,1600000,0,
7,builder_13,61018000,710700,
8,builder_13,6990000,0,
9,builder_13,132644995,2245500,
10,builder_13,283390000,18451300,
11,builder_13,222702003,1864730,
12,builder_11,150000,0,
13,builder_11,80000,0,
14,builder_13,283363000,1125000,
15,builder_13,167537003,1415020,
16,builder_11,84000,73100,
17,builder_13,129827002,3134110,
18,builder_13,78937005,2639100,
19,builder_11,260000,0,
20,builder_13,5300000,0,
21,builder_13,7360000,17700000,
22,builder_13,26012000,100430,
23,builder_13,54932003,490600,
24,builder_13,170046997,220840,
25,builder_13,100719997,283280,
26,builder_11,1600000,0,
27,builder_13,61018000,710700,
28,builder_13,6990000,0,
29,builder_13,132644995,2245500,
30,builder_13,283390000,18451300,
31,builder_13,222702003,1864730,
32,builder_11,150000,0,
33,builder_11,80000,0,
34,builder_13,283363000,1125000,
35,builder_13,167537003,1415020,
36,builder_11,84000,73100,
37,builder_13,129827002,3134110,
38,builder_13,78937005,2639100,
39,builder_11,260000,0,
40,builder_13,5300000,0,
41,builder_13,7360000,17700000,
42,builder_13,26012000,100430,
43,builder_13,54932003,490600,
44,builder_13,170046997,220840,
45,builder_13,100719997,283280,
46,builder_11,1600000,0,
47,builder_13,61018000,710700,
48,builder_13,6990000,0,
49,builder_13,132644995,2245500,
50,builder_13,283390000,18451300,
51,builder_13,222702003,1864730,
52,builder_11,150000,0,
53,builder_11,80000,0,
54,builder_13,283363000,1125000,
55,builder_13,167537003,1415020,
56,builder_11,84000,73100,
57,builder_13,129827002,3134110,
58,builder_13,78937005,2639100,
59,builder_11,260000,0,
60,builder_13,5300000,0,
61,builder_13,7360000,17700000,
62,builder_13,26012000,100430,
63,builder_13,54932003,490600,
64,builder_13,170046997,220840,
65,builder_13,100719997,283280,
66,builder_11,1600000,0,
67,builder_13,61018000,710700,
68,builder_13,6990000,0,
69,builder_13,132644995,2245500,
70,builder_13,283390000,18451300,
71,builder_13,222702003,1864730,
72,builder_11,150000,0,
73,builder_11,80000,0,
74,builder_13,283363000,1125000,
75,builder_13,167537003,1415020,
76,builder_11,84000,73100,
77,builder_13,129827002,3134110,
78,builder_13,78937005,2639100,
79,builder_11,260000,0,
80,builder_13,5300000,0,
81,builder_13,7360000,17700000,
82,builder_13,26012000,100430,
83,builder_13,54932003,490600,
84,builder_13,170046997,220840,
85,builder_13,100719997,283280,
86,builder_11,1600000,0,
87,builder_13,61018000,710700,
88,builder_13,6990000,0,
89,builder_13,132644995,2245500,
90,builder_13,283390000,18451300,
91,builder_13,222702003,1864730,
92,builder_11,150000,0,
93,builder_11,80000,0,
94,builder_13,283363000,1125000,
95,builder_13,167537003,1415020,
96,builder_11,84000,73100,
97,builder_13,129827002,3134110,
98,builder_13,78937005,2639100,
99,builder_11,260000,0,
100,builder_13,5300000,0,
101,builder_13,7360000,17700000,
102,builder_13,26012000,100430,
103,builder_13,54932003,490600,
104,builder_13,170046997,220840,
105,builder_13,100719997,283280,
106,builder_11,1600000,0,
107,builder_13,61018000,710700,
108,builder_13,6990000,0,
109,builder_13,132644995,2245500,
110,builder_13,283390000,18451300,
111,builder_13,222702003,1864730,
112,builder_11,150000,0,
113,builder_11,80000,0,
114,builder_13,283363000,1125000,
115,builder_13,167537003,1415020,
116,builder_11,84000,73100,
117,builder_13,129827002,3134110,
118,builder_13,78937005,2639100,
119,builder_11,260000,0,
120,builder_13,5300000,0,
121,builder_13,7360000,17700000,
122,builder_13,26012000,100430,
123,builder_13,54932003,490600,
124,builder_13,170046997,220840,
125,builder_13,100719997,283280,
126,builder_11,1600000,0,
127,builder_13,61018000,710700,
128,builder_13,6990000,0,
129,builder_13,132644995,2245500,
130,builder_13,283390000,18451300,
131,builder_13,222702003,1864730,
132,builder_11,150000,0,
133,builder_11,80000,0,
134,builder_13,283363000,1125000,
135,builder_13,167537003,1415020,
136,builder_11,84000,73100,
137,builder_13,129827002,3134110,
138,builder_13,78937005,2639100,
139,builder_11,260000,0,
140,builder_13,5300000,0,
141,builder_13,7360000,17700000,
142,builder_13,26012000,100430,
143,builder_13,54932003,490600,
144,builder_13,170046997,220840,
145,builder_13,100719997,283280,
146,builder_11,1600000,0,
147,builder_13,61018000,710700,
148,builder_13,6990000,0,
149,builder_13,132644995,2245500,
150,builder_13,283390000,18451300,
151,builder_13,222702003,1864730,
152,builder_11,150000,0,
153,builder_11,80000,0,
154,builder_13,283363000,1125000,
155,builder_13,167537003,1415020,
156,builder_11,84000,73100,
157,builder_13,129827002,3134110,
158,builder_13,78937005,2639100,
159,builder_11,260000,0,
160,builder_13,5300000,0,
161,builder_13,7360000,17700000,
162,builder_13,26012000,100430,
163,builder_13,54932003,490600,
164,builder_13,170046997,220840,
165,builder_13,100719997,283280,
166,builder_11,1600000,0,
167,builder_13,61018000,710700,
168,builder_13,6990000,0,
169,builder_13,132644995,2245500,
170,builder_13,283390000,18451300,
171,builder_13,222702003,1864730,
172,builder_11,150000,0,
173,builder_11,80000,0,
174,builder_13,283363000,1125000,
175,builder_13,167537003,1415020,
176,builder_11,84000,73100,
177,builder_13,129827002,3134110,
178,builder_13,78937005,2639100,
179,builder_11,260000,0,
180,builder_13,5300000,0,
181,builder_13,7360000,17700000,
182,builder_13,26012000,100430,
183,builder_13,54932003,490600,
184,builder_13,170046997,220840,
185,builder_13,100719997,283280,
186,builder_11,1600000,0,
187,builder_13,61018000,710700,
188,builder_13,6990000,0,
189,builder_13,132644995,2245500,
190,builder_13,283390000,18451300,
191,builder_13,222702003,1864730,
192,builder_11,150000,0,
193,builder_11,80000,0,
194,builder_13,283363000,1125000,
195,builder_13,167537003,1415020,
196,builder_11,84000,73100,
197,builder_13,129827002,3134110,
198,builder_13,78937005,2639100,
199,builder_11,260000,0,
200,builder_13,5300000,0,
201,builder_13,7360000,17700000,
202,builder_13,26012000,100430,
203,builder_13,54932003,490600,
204,builder_13,170046997,220840,
205,builder_13,100719997,283280,
206,builder_11,1600000,0,
207,builder_13,61018000,710700,
208,builder_13,6990000,0,
209,builder_13,132644995,2245500,
210,builder_13,283390000,18451300,
211,builder_13,222702003,1864730,
212,builder_11,150000,0,
213,builder_11,80000,0,
214,builder_13,283363000,1125000,
215,builder_13,167537003,1415020,
216,builder_11,84000,73100,
217,builder_13,129827002,3134110,
218,builder_13,78937005,2639100,
219,builder_11,260000,0,
220,builder_13,5300000,0,
221,builder_13,7360000,17700000,
222,builder_13,26012000,100430,
223,builder_13,54932003,490600,
224,builder_13,170046997,220840,
225,builder_13,100719997,283280,
226,builder_11,1600000,0,
227,builder_13,61018000,710700,
228,builder_13,6990000,0,
229,builder_13,132644995,2245500,
230,builder_13,283390000,18451300,
231,builder_13,222702003,1864730,
232,builder_11,150000,0,
233,builder_11,80000,0,
234,builder_13,283363000,1125000,
235,builder_13,167537003,1415020,
236,builder_11,84000,73100,
237,builder_13,129827002,3134110,
238,builder_13,78937005,2639100,
239,builder_11,260000,0,
240,builder_2,240001,8520,
241,builder_13,10393001,8520,
242,builder_13,31433003,4450300,
243,builder_13,9288000,7489600,
244,builder_13,155521003,2301900,
245,builder_13,67397002,137830,
246,builder_13,15967997,157600,
247,builder_13,117520996,4951200,
248,builder_13,73050998,6480600,
249,builder_13,35453004,4599700,
250,builder_13,67400001,2500600,
251,builder_13,54273998,365100,
252,builder_11,1600000,0,
253,builder_11,27000000,0,
254,builder_13,239608994,1498190,
255,builder_13,20420000,75100,
256,builder_13,60164998,1366300,
257,builder_13,21749000,143300,
258,builder_11,98000,0,
259,builder_13,228904998,3068980,
260,builder_13,5300000,0,
261,builder_13,7360000,17700000,
262,builder_13,26012000,100430,
263,builder_13,54932003,490600,
264,builder_13,170046997,220840,
265,builder_13,100719997,283280,
266,builder_11,1600000,0,
267,builder_13,61018000,710700,
268,builder_13,6990000,0,
269,builder_13,132644995,2245500,
270,builder_13,283390000,18451300,
271,builder_13,222702003,1864730,
272,builder_11,150000,0,
273,builder_11,80000,0,
274,builder_13,283363000,1125000,
275,builder_13,167537003,1415020,
276,builder_11,84000,73100,
277,builder_13,129827002,3134110,
278,builder_13,78937005,2639100,
279,builder_11,260000,0,
280,builder_2,240001,8520,
281,builder_13,10393001,8520,
282,builder_13,31433003,4450300,
283,builder_13,9288000,7489600,
284,builder_13,155521003,2301900,
285,builder_13,67397002,137830,
286,builder_13,15967997,157600,
287,builder_13,117520996,4951200,
288,builder_13,73050998,6480600,
289,builder_13,35453004,4599700,
