block_num,builder_id,total_gas_fee,total_mev,included_txs
0,builder_13,5300000,0,
1,builder_13,36669998,525400,
2,builder_2,68974004,0,
3,builder_13,234633007,335830,
4,builder_13,96248996,0,
5,builder_13,81972994,165200,
6,builder_13,81284007,452630,
7,builder_13,202470993,59500,
8,builder_13,116326997,959000,
9,builder_13,216936009,630800,
10,builder_13,108555005,42680,
11,builder_13,104839996,374180,
12,builder_13,101210009,350000,
13,builder_13,108262996,35600,
14,builder_13,104940011,0,
15,builder_13,104811996,236130,
16,builder_13,6979999,0,
17,builder_13,29993001,0,
18,builder_13,183250007,8185120,
19,builder_13,43804009,4510300,
20,builder_13,5300000,0,
21,builder_13,36669998,525400,
22,builder_2,68974004,0,
23,builder_13,234633007,335830,
24,builder_13,96248996,0,
25,builder_13,81972994,165200,
26,builder_13,81284007,452630,
27,builder_13,202470993,59500,
28,builder_13,116326997,959000,
29,builder_13,216936009,630800,
30,builder_13,108555005,42680,
31,builder_13,104839996,374180,
32,builder_13,101210009,350000,
33,builder_13,108262996,35600,
34,builder_13,104940011,0,
35,builder_13,104811996,236130,
36,builder_13,6979999,0,
37,builder_13,29993001,0,
38,builder_13,183250007,8185120,
39,builder_13,43804009,4510300,
40,builder_13,5300000,0,
41,builder_13,36669998,525400,
42,builder_2,68974004,0,
43,builder_13,234633007,335830,
44,builder_13,96248996,0,
45,builder_13,81972994,165200,
46,builder_13,81284007,452630,
47,builder_13,202470993,59500,
48,builder_13,116326997,959000,
49,builder_13,216936009,630800,
50,builder_13,108555005,42680,
51,builder_13,104839996,374180,
52,builder_13,101210009,350000,
53,builder_13,108262996,35600,
54,builder_13,104940011,0,
55,builder_13,104811996,236130,
56,builder_13,6979999,0,
57,builder_13,29993001,0,
58,builder_13,183250007,8185120,
59,builder_13,43804009,4510300,
60,builder_13,5300000,0,
61,builder_13,36669998,525400,
62,builder_2,68974004,0,
63,builder_13,234633007,335830,
64,builder_13,96248996,0,
65,builder_13,81972994,165200,
66,builder_13,81284007,452630,
67,builder_13,202470993,59500,
68,builder_13,116326997,959000,
69,builder_13,216936009,630800,
70,builder_13,108555005,42680,
71,builder_13,104839996,374180,
72,builder_13,101210009,350000,
73,builder_13,108262996,35600,
74,builder_13,104940011,0,
75,builder_13,104811996,236130,
76,builder_13,6979999,0,
77,builder_13,29993001,0,
78,builder_13,183250007,8185120,
79,builder_13,43804009,4510300,
80,builder_13,5300000,0,
81,builder_13,36669998,525400,
82,builder_2,68974004,0,
83,builder_13,234633007,335830,
84,builder_13,96248996,0,
85,builder_13,81972994,165200,
86,builder_13,81284007,452630,
87,builder_13,202470993,59500,
88,builder_13,116326997,959000,
89,builder_13,216936009,630800,
90,builder_13,108555005,42680,
91,builder_13,104839996,374180,
92,builder_13,101210009,350000,
93,builder_13,108262996,35600,
94,builder_13,104940011,0,
95,builder_13,104811996,236130,
96,builder_13,6979999,0,
97,builder_13,29993001,0,
98,builder_13,183250007,8185120,
99,builder_13,43804009,4510300,
100,builder_13,5300000,0,
101,builder_13,36669998,525400,
102,builder_2,68974004,0,
103,builder_13,234633007,335830,
104,builder_13,96248996,0,
105,builder_13,81972994,165200,
106,builder_13,81284007,452630,
107,builder_13,202470993,59500,
108,builder_13,116326997,959000,
109,builder_13,216936009,630800,
110,builder_13,108555005,42680,
111,builder_13,104839996,374180,
112,builder_13,101210009,350000,
113,builder_13,108262996,35600,
114,builder_13,104940011,0,
115,builder_13,104811996,236130,
116,builder_13,6979999,0,
117,builder_13,29993001,0,
118,builder_13,183250007,8185120,
119,builder_13,43804009,4510300,
120,builder_13,5300000,0,
121,builder_13,36669998,525400,
122,builder_2,68974004,0,
123,builder_13,234633007,335830,
124,builder_13,96248996,0,
125,builder_13,81972994,165200,
126,builder_13,81284007,452630,
127,builder_13,202470993,59500,
128,builder_13,116326997,959000,
129,builder_13,216936009,630800,
130,builder_13,108555005,42680,
131,builder_13,104839996,374180,
132,builder_13,101210009,350000,
133,builder_13,108262996,35600,
134,builder_13,104940011,0,
135,builder_13,104811996,236130,
136,builder_13,6979999,0,
137,builder_13,29993001,0,
138,builder_13,183250007,8185120,
139,builder_13,43804009,4510300,
140,builder_13,5300000,0,
141,builder_13,36669998,525400,
142,builder_2,68974004,0,
143,builder_13,234633007,335830,
144,builder_13,96248996,0,
145,builder_13,81972994,165200,
146,builder_13,81284007,452630,
147,builder_13,202470993,59500,
148,builder_13,116326997,959000,
149,builder_13,216936009,630800,
150,builder_13,108555005,42680,
151,builder_13,104839996,374180,
152,builder_13,101210009,350000,
153,builder_13,108262996,35600,
154,builder_13,104940011,0,
155,builder_13,104811996,236130,
156,builder_13,6979999,0,
157,builder_13,29993001,0,
158,builder_13,183250007,8185120,
159,builder_13,43804009,4510300,
160,builder_13,5300000,0,
161,builder_13,36669998,525400,
162,builder_2,68974004,0,
163,builder_13,234633007,335830,
164,builder_13,96248996,0,
165,builder_13,81972994,165200,
166,builder_13,81284007,452630,
167,builder_13,202470993,59500,
168,builder_13,116326997,959000,
169,builder_13,216936009,630800,
170,builder_13,108555005,42680,
171,builder_13,104839996,374180,
172,builder_13,101210009,350000,
173,builder_13,108262996,35600,
174,builder_13,104940011,0,
175,builder_13,104811996,236130,
176,builder_13,6979999,0,
177,builder_13,29993001,0,
178,builder_13,183250007,8185120,
179,builder_13,43804009,4510300,
180,builder_13,5300000,0,
181,builder_13,36669998,525400,
182,builder_2,68974004,0,
183,builder_13,234633007,335830,
184,builder_13,96248996,0,
185,builder_13,81972994,165200,
186,builder_13,81284007,452630,
187,builder_13,202470993,59500,
188,builder_13,116326997,959000,
189,builder_13,216936009,630800,
190,builder_13,108555005,42680,
191,builder_13,104839996,374180,
192,builder_13,101210009,350000,
193,builder_13,108262996,35600,
194,builder_13,104940011,0,
195,builder_13,104811996,236130,
196,builder_13,6979999,0,
197,builder_13,29993001,0,
198,builder_13,183250007,8185120,
199,builder_13,43804009,4510300,
200,builder_13,5300000,0,
201,builder_13,36669998,525400,
202,builder_2,68974004,0,
203,builder_13,234633007,335830,
204,builder_13,96248996,0,
205,builder_13,81972994,165200,
206,builder_13,81284007,452630,
207,builder_13,202470993,59500,
208,builder_13,116326997,959000,
209,builder_13,216936009,630800,
210,builder_13,108555005,42680,
211,builder_13,104839996,374180,
212,builder_13,101210009,350000,
213,builder_13,108262996,35600,
214,builder_13,104940011,0,
215,builder_13,104811996,236130,
216,builder_13,6979999,0,
217,builder_13,29993001,0,
218,builder_13,183250007,8185120,
219,builder_13,43804009,4510300,
220,builder_13,5300000,0,
221,builder_13,36669998,525400,
222,builder_2,68974004,0,
223,builder_13,234633007,335830,
224,builder_13,96248996,0,
225,builder_13,81972994,165200,
226,builder_13,81284007,452630,
227,builder_13,202470993,59500,
228,builder_13,116326997,959000,
229,builder_13,216936009,630800,
230,builder_13,108555005,42680,
231,builder_13,104839996,374180,
232,builder_13,101210009,350000,
233,builder_13,108262996,35600,
234,builder_13,104940011,0,
235,builder_13,104811996,236130,
236,builder_13,6979999,0,
237,builder_13,29993001,0,
238,builder_13,183250007,8185120,
239,builder_13,43804009,4510300,
240,builder_13,5300000,0,
241,builder_13,36669998,525400,
242,builder_2,68974004,0,
243,builder_13,234633007,335830,
244,builder_13,96248996,0,
245,builder_13,81972994,165200,
246,builder_13,81284007,452630,
247,builder_13,202470993,59500,
248,builder_13,116326997,959000,
249,builder_13,216936009,630800,
250,builder_13,108555005,42680,
251,builder_13,104839996,374180,
252,builder_13,101210009,350000,
253,builder_13,108262996,35600,
254,builder_13,104940011,0,
255,builder_13,104811996,236130,
256,builder_13,6979999,0,
257,builder_13,29993001,0,
258,builder_13,183250007,8185120,
259,builder_13,43804009,4510300,
260,builder_11,3679000,0,
261,builder_13,57046997,478200,
262,builder_13,11099998,0,
263,builder_11,13699996,1383300,
264,builder_13,114307996,0,
265,builder_13,269749985,2530530,
266,builder_11,15968002,63130,
267,builder_13,15604007,84800,
268,builder_11,399900006,2124050,
269,builder_13,334679999,2327910,
270,builder_13,86605003,147730,
271,builder_11,323000,0,
272,builder_13,22280000,28900,
273,builder_13,112610005,142720,
274,builder_13,857998,139000,
275,builder_11,7355996,215000,
276,builder_11,43755990,19047700,
277,builder_13,254950013,1031900,
278,builder_13,3490001,264800,
279,builder_13,122927999,1188600,
280,builder_11,3679000,0,
281,builder_13,57046997,478200,
282,builder_13,11099998,0,
283,builder_11,13699996,1383300,
284,builder_13,114307996,0,
285,builder_13,269749985,2530530,
286,builder_11,15968002,63130,
287,builder_13,15604007,84800,
288,builder_11,399900006,2124050,
289,builder_13,334679999,2327910,
290,builder_13,86605003,147730,
291,builder_11,323000,0,
292,builder_13,22280000,28900,
293,builder_13,112610005,142720,
294,builder_13,857998,139000,
295,builder_11,7355996,215000,
296,builder_11,43755990,19047700,
297,builder_13,254950013,1031900,
298,builder_13,3490001,264800,
299,builder_13,122927999,1188600,
300,builder_11,3679000,0,
301,builder_13,57046997,478200,
302,builder_13,11099998,0,
303,builder_11,13699996,1383300,
304,builder_13,114307996,0,
305,builder_13,269749985,2530530,
306,builder_11,15968002,63130,
307,builder_13,15604007,84800,
308,builder_11,399900006,2124050,
309,builder_13,334679999,2327910,
