block_num,builder_id,total_gas_fee,total_mev,included_txs
0,builder_13,5300000,0,
1,builder_13,8460001,17700000,
2,builder_13,26436004,100430,
3,builder_13,94459999,235440,
4,builder_2,198128007,1145540,
5,builder_13,179606008,1925980,
6,,0,0,
7,builder_11,740000,0,
8,builder_11,600000,0,
9,builder_13,373979998,2686900,
10,builder_13,58777004,234820,
11,builder_13,43185001,779100,
12,builder_2,49888005,1157500,
13,builder_11,1100000,0,
14,builder_13,151995993,990840,
15,builder_13,90302000,497630,
16,builder_13,139552000,191900,
17,builder_13,150214995,503930,
18,builder_13,95596997,314000,
19,builder_13,20568998,476800,
20,builder_13,5300000,0,
21,builder_13,8460001,17700000,
22,builder_13,26436004,100430,
23,builder_13,94459999,235440,
24,builder_2,198128007,1145540,
25,builder_13,179606008,1925980,
26,,0,0,
27,builder_11,740000,0,
28,builder_11,600000,0,
29,builder_13,373979998,2686900,
30,builder_13,58777004,234820,
31,builder_13,43185001,779100,
32,builder_2,49888005,1157500,
33,builder_11,1100000,0,
34,builder_13,151995993,990840,
35,builder_13,90302000,497630,
36,builder_13,139552000,191900,
37,builder_13,150214995,503930,
38,builder_13,95596997,314000,
39,builder_13,20568998,476800,
40,builder_13,5300000,0,
41,builder_13,8460001,17700000,
42,builder_13,26436004,100430,
43,builder_13,94459999,235440,
44,builder_2,198128007,1145540,
45,builder_13,179606008,1925980,
46,,0,0,
47,builder_11,740000,0,
48,builder_11,600000,0,
49,builder_13,373979998,2686900,
50,builder_13,58777004,234820,
51,builder_13,43185001,779100,
52,builder_2,49888005,1157500,
53,builder_11,1100000,0,
54,builder_13,151995993,990840,
55,builder_13,90302000,497630,
56,builder_13,139552000,191900,
57,builder_13,150214995,503930,
58,builder_13,95596997,314000,
59,builder_13,20568998,476800,
60,builder_13,5300000,0,
61,builder_13,8460001,17700000,
62,builder_13,26436004,100430,
63,builder_13,94459999,235440,
64,builder_2,198128007,1145540,
65,builder_13,179606008,1925980,
66,,0,0,
67,builder_11,740000,0,
68,builder_11,600000,0,
69,builder_13,373979998,2686900,
70,builder_13,58777004,234820,
71,builder_13,43185001,779100,
72,builder_2,49888005,1157500,
73,builder_11,1100000,0,
74,builder_13,151995993,990840,
75,builder_13,90302000,497630,
76,builder_13,139552000,191900,
77,builder_13,150214995,503930,
78,builder_13,95596997,314000,
79,builder_13,20568998,476800,
80,builder_13,5300000,0,
81,builder_13,8460001,17700000,
82,builder_13,26436004,100430,
83,builder_13,94459999,235440,
84,builder_2,198128007,1145540,
85,builder_13,179606008,1925980,
86,,0,0,
87,builder_11,740000,0,
88,builder_11,600000,0,
89,builder_13,373979998,2686900,
90,builder_13,58777004,234820,
91,builder_13,43185001,779100,
92,builder_2,49888005,1157500,
93,builder_11,1100000,0,
94,builder_13,151995993,990840,
95,builder_13,90302000,497630,
96,builder_13,139552000,191900,
97,builder_13,150214995,503930,
98,builder_13,95596997,314000,
99,builder_13,20568998,476800,
100,builder_13,5300000,0,
101,builder_13,8460001,17700000,
102,builder_13,26436004,100430,
103,builder_13,94459999,235440,
104,builder_2,198128007,1145540,
105,builder_13,179606008,1925980,
106,,0,0,
107,builder_11,740000,0,
108,builder_11,600000,0,
109,builder_13,373979998,2686900,
110,builder_13,58777004,234820,
111,builder_13,43185001,779100,
112,builder_2,49888005,1157500,
113,builder_11,1100000,0,
114,builder_13,151995993,990840,
115,builder_13,90302000,497630,
116,builder_13,139552000,191900,
117,builder_13,150214995,503930,
118,builder_13,95596997,314000,
119,builder_13,20568998,476800,
120,builder_13,5300000,0,
121,builder_13,8460001,17700000,
122,builder_13,26436004,100430,
123,builder_13,94459999,235440,
124,builder_2,198128007,1145540,
125,builder_13,179606008,1925980,
126,,0,0,
127,builder_11,740000,0,
128,builder_11,600000,0,
129,builder_13,373979998,2686900,
130,builder_13,58777004,234820,
131,builder_13,43185001,779100,
132,builder_2,49888005,1157500,
133,builder_11,1100000,0,
134,builder_13,151995993,990840,
135,builder_13,90302000,497630,
136,builder_13,139552000,191900,
137,builder_13,150214995,503930,
138,builder_13,95596997,314000,
139,builder_13,20568998,476800,
140,builder_13,5300000,0,
141,builder_13,8460001,17700000,
142,builder_13,26436004,100430,
143,builder_13,94459999,235440,
144,builder_2,198128007,1145540,
145,builder_13,179606008,1925980,
146,,0,0,
147,builder_11,740000,0,
148,builder_11,600000,0,
149,builder_13,373979998,2686900,
150,builder_13,58777004,234820,
151,builder_13,43185001,779100,
152,builder_2,49888005,1157500,
153,builder_11,1100000,0,
