block_num,builder_id,total_gas_fee,total_mev,included_txs
0,builder_13,5300000,0,
1,builder_13,8459999,17700000,
2,builder_13,33777006,78130,
3,builder_2,22840000,476700,
4,builder_11,1999999,73100,
5,builder_13,91367000,19081220,
6,builder_13,44811995,7382900,
7,builder_13,27518000,108000,
8,builder_11,12199999,5630,
9,builder_13,42062000,18028900,
10,builder_13,18150002,27600,
11,builder_2,19335002,566700,
12,builder_13,93031001,594680,
13,,0,0,
14,builder_13,59394004,2208000,
15,builder_13,22709995,352800,
16,builder_2,58439996,34300,
17,builder_13,286626997,1261500,
18,builder_13,16970001,0,
19,builder_13,10899997,732200,
20,builder_13,5300000,0,
21,builder_13,8459999,17700000,
22,builder_13,33777006,78130,
23,builder_2,22840000,476700,
24,builder_11,1999999,73100,
25,builder_13,91367000,19081220,
26,builder_13,44811995,7382900,
27,builder_13,27518000,108000,
28,builder_11,12199999,5630,
29,builder_13,42062000,18028900,
30,builder_13,18150002,27600,
31,builder_2,19335002,566700,
32,builder_13,93031001,594680,
33,,0,0,
34,builder_13,59394004,2208000,
35,builder_13,22709995,352800,
36,builder_2,58439996,34300,
37,builder_13,286626997,1261500,
38,builder_13,16970001,0,
39,builder_13,10899997,732200,
40,builder_13,5300000,0,
41,builder_13,8459999,17700000,
42,builder_13,33777006,78130,
43,builder_2,22840000,476700,
44,builder_11,1999999,73100,
45,builder_13,91367000,19081220,
46,builder_13,44811995,7382900,
47,builder_13,27518000,108000,
48,builder_11,12199999,5630,
49,builder_13,42062000,18028900,
50,builder_13,18150002,27600,
51,builder_2,19335002,566700,
52,builder_13,93031001,594680,
53,,0,0,
54,builder_13,59394004,2208000,
55,builder_13,22709995,352800,
56,builder_2,58439996,34300,
57,builder_13,286626997,1261500,
58,builder_13,16970001,0,
59,builder_13,10899997,732200,
60,builder_13,5300000,0,
61,builder_13,8459999,17700000,
62,builder_13,33777006,78130,
63,builder_2,22840000,476700,
64,builder_11,1999999,73100,
65,builder_13,91367000,19081220,
66,builder_13,44811995,7382900,
67,builder_13,27518000,108000,
68,builder_11,12199999,5630,
69,builder_13,42062000,18028900,
70,builder_13,18150002,27600,
71,builder_2,19335002,566700,
72,builder_13,93031001,594680,
73,,0,0,
74,builder_13,59394004,2208000,
75,builder_13,22709995,352800,
76,builder_2,58439996,34300,
77,builder_13,286626997,1261500,
78,builder_13,16970001,0,
79,builder_13,10899997,732200,
80,builder_13,5300000,0,
81,builder_13,8459999,17700000,
82,builder_13,33777006,78130,
83,builder_2,22840000,476700,
84,builder_11,1999999,73100,
85,builder_13,91367000,19081220,
86,builder_13,44811995,7382900,
87,builder_13,27518000,108000,
88,builder_11,12199999,5630,
89,builder_13,42062000,18028900,
90,builder_13,18150002,27600,
91,builder_2,19335002,566700,
92,builder_13,93031001,594680,
93,,0,0,
94,builder_13,59394004,2208000,
95,builder_13,22709995,352800,
96,builder_2,58439996,34300,
97,builder_13,286626997,1261500,
98,builder_13,16970001,0,
99,builder_13,10899997,732200,
100,builder_13,5300000,0,
101,builder_13,8459999,17700000,
102,builder_13,33777006,78130,
103,builder_2,22840000,476700,
104,builder_11,1999999,73100,
105,builder_13,91367000,19081220,
106,builder_13,44811995,7382900,
107,builder_13,27518000,108000,
108,builder_11,12199999,5630,
109,builder_13,42062000,18028900,
110,builder_13,18150002,27600,
111,builder_2,19335002,566700,
112,builder_13,93031001,594680,
113,,0,0,
114,builder_13,59394004,2208000,
115,builder_13,22709995,352800,
116,builder_2,58439996,34300,
117,builder_13,286626997,1261500,
