id,position,gas_fee,mev_potential,creator_id,created_at,included_at,target_tx
33,0,109100592,0,user_38,0,0,
14,1,68226046,21,user_14,0,0,
8,2,44717315,3,user_7,0,0,
1,3,30210547,0,user_2,0,0,
23,4,25365894,0,user_27,0,0,
0,5,17221679,0,user_0,0,0,
44,6,12623892,0,user_49,0,0,
26,7,10616521,29,user_31,0,0,
43,8,10433240,0,user_48,0,0,
11,9,10078941,0,user_10,0,0,
34,10,8925000,0,user_39,0,0,
10,11,8347923,0,user_9,0,0,
6,12,7600000,0,user_7,0,0,
27,13,6657183,0,user_32,0,0,
13,14,6492836,0,user_12,0,0,
31,15,5917384,13,user_36,0,0,
18,16,4799813,2,user_19,0,0,
19,17,4573708,341,user_22,0,0,
20,18,4294740,0,user_23,0,0,
41,19,4138597,0,user_43,0,0,
28,20,3934532,2355,user_33,0,0,
42,21,3463283,0,user_45,0,0,
30,22,3113003,0,user_35,0,0,
22,23,3079000,0,user_25,0,0,
38,24,2755588,0,user_43,0,0,
17,25,2571296,237,user_19,0,0,
9,26,2209639,0,user_8,0,0,
35,27,2130075,141021,user_41,0,0,
32,28,1890000,0,user_37,0,0,
25,29,1494723,35,user_30,0,0,
5,30,1372754,0,user_7,0,0,
24,31,1361951,0,user_29,0,0,
21,32,1361951,359,user_25,0,0,
4,33,1335038,130,user_6,0,0,
29,34,1270852,205,user_33,0,0,
37,35,1258372,0,user_43,0,0,
2,36,996782,3,user_3,0,0,
16,37,940698,0,user_17,0,0,
39,38,599758,0,user_43,0,0,
7,39,480612,0,user_7,0,0,
3,40,461992,7,user_4,0,0,
15,41,461453,349,user_14,0,0,
36,42,415800,0,user_42,0,0,
80,0,109106352,2115,user_36,1,1,
67,1,19168807,0,user_20,1,1,
57,2,16070796,0,user_10,1,1,
47,3,11581647,1993,user_3,1,1,
61,4,11005693,17596,user_13,1,1,
50,5,10750000,522,user_5,1,1,
70,6,10439519,812,user_25,1,1,
75,7,10367742,0,user_29,1,1,
83,8,10367742,2799,user_39,1,1,
89,9,10099912,18,user_48,1,1,
66,10,9411455,0,user_16,1,1,
55,11,9192117,0,user_10,1,1,
49,12,8949894,0,user_5,1,1,
54,13,7200000,0,user_10,1,1,
65,14,6949755,99,user_16,1,1,
51,15,6743260,0,user_7,1,1,
74,16,6328445,0,user_28,1,1,
62,17,6003076,0,user_13,1,1,
52,18,5942967,294,user_8,1,1,
48,19,4713785,69,user_4,1,1,
53,20,4557267,0,user_9,1,1,
81,21,3936516,0,user_37,1,1,
46,22,3934532,0,user_1,1,1,
79,23,2869861,0,user_35,1,1,
86,24,2400000,0,user_43,1,1,
60,25,2357690,0,user_13,1,1,
45,26,2341836,5,user_0,1,1,
82,27,1999123,26988,user_38,1,1,
73,28,1851571,0,user_28,1,1,
59,29,1650000,0,user_13,1,1,
85,30,1418136,0,user_41,1,1,
87,31,1282061,80,user_44,1,1,
88,32,988690,13,user_45,1,1,
63,33,931199,0,user_13,1,1,
78,34,842539,0,user_33,1,1,
58,35,748052,0,user_11,1,1,
56,36,587512,0,user_10,1,1,
72,37,576282,0,user_27,1,1,
76,38,474221,0,user_30,1,1,
90,39,451849,0,user_48,1,1,
84,40,424956,25,user_40,1,1,
64,41,424956,0,user_15,1,1,
69,42,412230,0,user_24,1,1,
68,43,399431,0,user_21,1,1,
71,44,393935,4,user_26,1,1,
77,45,389818,0,user_33,1,1,
91,46,385503,532,user_49,1,1,
93,0,18505235,0,user_3,2,2,
116,1,10883859,49,user_27,2,2,
115,2,9930057,20,user_26,2,2,
131,3,9168307,0,user_41,2,2,
109,4,8893293,0,user_20,2,2,
99,5,8893293,7,user_7,2,2,
97,6,8184629,0,user_6,2,2,
98,7,7600000,66,user_6,2,2,
95,8,7600000,0,user_6,2,2,
136,9,6743260,0,user_48,2,2,
111,10,6585540,0,user_22,2,2,
122,11,5568093,90,user_31,2,2,
101,12,5379073,0,user_10,2,2,
119,13,5092749,0,user_29,2,2,
134,14,4952811,0,user_48,2,2,
118,15,4751456,0,user_28,2,2,
96,16,4654101,0,user_6,2,2,
135,17,4584010,0,user_48,2,2,
133,18,4407503,0,user_48,2,2,
105,19,4342066,417,user_14,2,2,
117,20,3900000,4,user_27,2,2,
129,21,3744442,15038,user_39,2,2,
