id,position,gas_fee,mev_potential,creator_id,created_at,included_at,target_tx
0,0,5000000,15300,user_4,0,0,
44,1,0,0,validator_7,100,0,0
3,2,5000001,0,user_7,0,0,0
10,3,5000001,0,user_13,0,0,0
11,4,5000001,0,user_13,0,0,0
12,5,5000001,0,user_14,0,0,0
13,6,5000001,0,user_15,0,0,0
17,7,5000001,0,user_15,0,0,0
18,8,5000001,0,user_16,0,0,0
19,9,5000001,0,user_17,0,0,0
25,10,5000001,0,user_26,0,0,0
28,11,5000001,0,user_30,0,0,0
32,12,5000001,0,user_34,0,0,0
34,13,5000001,0,user_35,0,0,0
38,14,5000001,0,user_40,0,0,0
1,15,4999999,0,user_6,0,0,0
2,16,4999999,0,user_6,0,0,0
4,17,4999999,0,user_7,0,0,0
5,18,4999999,0,user_8,0,0,0
6,19,4999999,0,user_9,0,0,0
7,20,4999999,0,user_10,0,0,0
8,21,4999999,0,user_11,0,0,0
9,22,4999999,0,user_12,0,0,0
14,23,4999999,0,user_15,0,0,0
15,24,4999999,0,user_15,0,0,0
16,25,4999999,0,user_15,0,0,0
20,26,4999999,0,user_18,0,0,0
22,27,4999999,0,user_22,0,0,0
23,28,4999999,0,user_22,0,0,0
24,29,4999999,0,user_24,0,0,0
29,30,4999999,0,user_31,0,0,0
30,31,4999999,0,user_31,0,0,0
31,32,4999999,0,user_33,0,0,0
33,33,4999999,0,user_34,0,0,0
35,34,4999999,0,user_36,0,0,0
36,35,4999999,0,user_38,0,0,0
37,36,4999999,0,user_39,0,0,0
39,37,4999999,0,user_41,0,0,0
40,38,670000,0,user_46,0,0,
43,39,420000,0,user_49,0,0,
101,0,0,0,validator_10,100,1,100
100,1,4500000,779000,user_49,1,1,
95,2,1700000,0,user_45,1,1,
102,3,0,0,validator_10,100,1,46
46,4,320000,1100000,user_2,1,1,
99,5,600000,0,user_49,1,1,
48,6,320001,0,user_2,1,1,46
49,7,320001,0,user_3,1,1,46
51,8,320001,0,user_6,1,1,46
52,9,320001,0,user_8,1,1,46
54,10,320001,0,user_11,1,1,46
57,11,320001,0,user_14,1,1,46
60,12,320001,0,user_16,1,1,46
66,13,320001,0,user_23,1,1,46
74,14,320001,0,user_27,1,1,46
75,15,320001,0,user_29,1,1,46
78,16,320001,0,user_32,1,1,46
79,17,320001,0,user_33,1,1,46
82,18,320001,0,user_38,1,1,46
84,19,320001,0,user_38,1,1,46
87,20,320001,0,user_40,1,1,46
90,21,320001,0,user_41,1,1,46
92,22,320001,0,user_41,1,1,46
47,23,319999,0,user_2,1,1,46
50,24,319999,0,user_5,1,1,46
53,25,319999,0,user_9,1,1,46
55,26,319999,0,user_12,1,1,46
56,27,319999,0,user_12,1,1,46
58,28,319999,0,user_14,1,1,46
59,29,319999,0,user_16,1,1,46
62,30,319999,0,user_19,1,1,46
65,31,319999,0,user_23,1,1,46
72,32,319999,0,user_26,1,1,46
73,33,319999,0,user_26,1,1,46
80,34,319999,0,user_34,1,1,46
83,35,319999,0,user_38,1,1,46
85,36,319999,0,user_38,1,1,46
86,37,319999,0,user_39,1,1,46
88,38,319999,0,user_41,1,1,46
89,39,319999,0,user_41,1,1,46
91,40,319999,0,user_41,1,1,46
93,41,319999,0,user_43,1,1,46
98,42,160000,0,user_49,1,1,
97,43,120000,0,user_49,1,1,
94,44,77000,0,user_44,1,1,
110,0,6300000,0,user_4,2,2,
171,1,5000000,0,user_46,2,2,
114,2,3200000,0,user_4,2,2,
108,3,2400000,0,user_2,2,2,
113,4,2300000,0,user_4,2,2,
173,5,2100000,0,user_49,2,2,
169,6,1400000,0,user_44,2,2,
112,7,1200000,0,user_4,2,2,
103,8,1000000,0,user_0,2,2,
111,9,870000,0,user_4,2,2,
117,10,650001,0,user_7,2,2,116
120,11,650001,0,user_10,2,2,116
121,12,650001,0,user_10,2,2,116
128,13,650001,0,user_16,2,2,116
130,14,650001,0,user_17,2,2,116
131,15,650001,0,user_18,2,2,116
132,16,650001,0,user_18,2,2,116
138,17,650001,0,user_22,2,2,116
142,18,650001,0,user_25,2,2,116
147,19,650001,0,user_28,2,2,116
149,20,650001,0,user_28,2,2,116
152,21,650001,0,user_34,2,2,116
153,22,650001,0,user_34,2,2,116
155,23,650001,0,user_37,2,2,116
156,24,650001,0,user_38,2,2,116
158,25,650001,0,user_39,2,2,116
159,26,650001,0,user_40,2,2,116
162,27,650001,0,user_41,2,2,116
164,28,650001,0,user_42,2,2,116
165,29,650001,0,user_42,2,2,116
168,30,650001,0,user_43,2,2,116
116,31,650000,13900,user_6,2,2,
122,32,649999,0,user_11,2,2,116
125,33,649999,0,user_13,2,2,116
129,34,649999,0,user_17,2,2,116
136,35,649999,0,user_20,2,2,116
137,36,649999,0,user_21,2,2,116
139,37,649999,0,user_22,2,2,116
140,38,649999,0,user_23,2,2,116
141,39,649999,0,user_25,2,2,116
143,40,649999,0,user_26,2,2,116
145,41,649999,0,user_28,2,2,116
146,42,649999,0,user_28,2,2,116
148,43,649999,0,user_28,2,2,116
150,44,649999,0,user_31,2,2,116
151,45,649999,0,user_31,2,2,116
157,46,649999,0,user_39,2,2,116
160,47,649999,0,user_40,2,2,116
161,48,649999,0,user_40,2,2,116
163,49,649999,0,user_41,2,2,116
166,50,649999,0,user_42,2,2,116
167,51,649999,0,user_42,2,2,116
105,52,460000,0,user_2,2,2,
109,53,370000,0,user_3,2,2,
107,54,310000,0,user_2,2,2,
115,55,130000,0,user_5,2,2,
170,56,110000,7840,user_46,2,2,
106,57,100000,0,user_2,2,2,
234,0,1400000,0,user_46,3,3,
236,1,0,0,validator_4,100,3,175
175,2,130000,36800,user_1,3,3,
237,3,0,0,validator_4,100,3,233
233,4,87000,73100,user_46,3,3,
176,5,130001,0,user_2,3,3,175
177,6,130001,0,user_3,3,3,175
178,7,130001,0,user_4,3,3,175
184,8,130001,0,user_5,3,3,175
187,9,130001,0,user_9,3,3,175
196,10,130001,0,user_16,3,3,175
199,11,130001,0,user_18,3,3,175
201,12,130001,0,user_20,3,3,175
203,13,130001,0,user_20,3,3,175
204,14,130001,0,user_20,3,3,175
206,15,130001,0,user_22,3,3,175
208,16,130001,0,user_22,3,3,175
209,17,130001,0,user_22,3,3,175
210,18,130001,0,user_22,3,3,175
214,19,130001,0,user_25,3,3,175
215,20,130001,0,user_26,3,3,175
220,21,130001,0,user_34,3,3,175
222,22,130001,0,user_37,3,3,175
223,23,130001,0,user_37,3,3,175
225,24,130001,0,user_39,3,3,175
226,25,130001,0,user_39,3,3,175
229,26,130001,0,user_41,3,3,175
230,27,130001,0,user_42,3,3,175
179,28,129999,0,user_4,3,3,175
180,29,129999,0,user_4,3,3,175
181,30,129999,0,user_4,3,3,175
182,31,129999,0,user_4,3,3,175
183,32,129999,0,user_5,3,3,175
185,33,129999,0,user_6,3,3,175
186,34,129999,0,user_7,3,3,175
188,35,129999,0,user_10,3,3,175
189,36,129999,0,user_11,3,3,175
190,37,129999,0,user_12,3,3,175
191,38,129999,0,user_13,3,3,175
192,39,129999,0,user_13,3,3,175
193,40,129999,0,user_14,3,3,175
194,41,129999,0,user_15,3,3,175
195,42,129999,0,user_16,3,3,175
197,43,129999,0,user_17,3,3,175
198,44,129999,0,user_18,3,3,175
200,45,129999,0,user_20,3,3,175
202,46,129999,0,user_20,3,3,175
205,47,129999,0,user_21,3,3,175
207,48,129999,0,user_22,3,3,175
211,49,129999,0,user_23,3,3,175
212,50,129999,0,user_23,3,3,175
213,51,129999,0,user_25,3,3,175
219,52,129999,0,user_34,3,3,175
