block_num,validator_id,total_gas_fee,total_mev_available
0,validator_6,553324306,3054
1,validator_10,243824998,24141
2,validator_18,223527585,93095
3,validator_7,285050274,5586
4,validator_16,235962780,108881
5,validator_10,414123457,3556
6,validator_18,405246514,11966
7,validator_8,337852183,6007
8,validator_4,310046024,10119
9,validator_3,339896578,3073
10,validator_2,346044933,249982
11,validator_11,402608182,15966
12,validator_17,260037719,4865
13,validator_9,480568869,129119
14,validator_6,268189837,8420
15,validator_1,214107102,257543
16,validator_19,373773138,113261
17,validator_6,363911364,3957
18,validator_11,508084198,13599
19,validator_18,247972876,33161
20,validator_8,624875444,2065
21,validator_13,235428346,15298
22,validator_11,250834241,1361
23,validator_6,267402254,43231
24,validator_13,716718595,109378
25,validator_9,220908745,6837
26,validator_12,465962885,15430
27,validator_2,219800722,1886
28,validator_6,553324306,3054
29,validator_10,243824998,24141
30,validator_18,223527585,93095
31,validator_7,285050274,5586
32,validator_16,235962780,108881
33,validator_10,414123457,3556
34,validator_18,405246514,11966
35,validator_8,337852183,6007
36,validator_4,310046024,10119
37,validator_3,339896578,3073
38,validator_2,346044933,249982
39,validator_11,402608182,15966
40,validator_17,260037719,4865
41,validator_9,480568869,129119
42,validator_6,268189837,8420
43,validator_1,214107102,257543
44,validator_19,373773138,113261
45,validator_6,363911364,3957
46,validator_11,508084198,13599
47,validator_18,247972876,33161
48,validator_8,624875444,2065
49,validator_13,235428346,15298
50,validator_11,250834241,1361
51,validator_6,267402254,43231
52,validator_13,716718595,109378
53,validator_9,220908745,6837
54,validator_12,465962885,15430
55,validator_2,219800722,1886
56,validator_6,553324306,3054
57,validator_10,243824998,24141
58,validator_18,223527585,93095
59,validator_7,285050274,5586
60,validator_16,235962780,108881
61,validator_10,414123457,3556
62,validator_18,405246514,11966
63,validator_8,337852183,6007
64,validator_4,310046024,10119
65,validator_3,339896578,3073
66,validator_2,346044933,249982
67,validator_11,402608182,15966
68,validator_17,260037719,4865
69,validator_9,480568869,129119
70,validator_6,268189837,8420
71,validator_1,214107102,257543
72,validator_19,373773138,113261
73,validator_6,363911364,3957
74,validator_11,508084198,13599
75,validator_18,247972876,33161
76,validator_8,624875444,2065
77,validator_13,235428346,15298
78,validator_11,250834241,1361
79,validator_6,267402254,43231
80,validator_13,716718595,109378
81,validator_9,220908745,6837
82,validator_12,465962885,15430
83,validator_2,219800722,1886
84,validator_6,553324306,3054
85,validator_10,243824998,24141
86,validator_18,223527585,93095
87,validator_7,285050274,5586
88,validator_16,235962780,108881
89,validator_10,414123457,3556
90,validator_18,405246514,11966
91,validator_8,337852183,6007
92,validator_4,310046024,10119
93,validator_3,339896578,3073
94,validator_2,346044933,249982
95,validator_11,402608182,15966
96,validator_17,260037719,4865
97,validator_9,480568869,129119
98,validator_6,268189837,8420
99,validator_1,214107102,257543
100,validator_19,373773138,113261
101,validator_6,363911364,3957
102,validator_11,508084198,13599
103,validator_18,247972876,33161
104,validator_8,624875444,2065
105,validator_13,235428346,15298
106,validator_11,250834241,1361
107,validator_6,267402254,43231
108,validator_13,716718595,109378
109,validator_9,220908745,6837
110,validator_12,465962885,15430
111,validator_2,219800722,1886
112,validator_6,553324306,3054
113,validator_10,243824998,24141
114,validator_18,223527585,93095
115,validator_7,285050274,5586
116,validator_16,235962780,108881
117,validator_10,414123457,3556
118,validator_18,405246514,11966
119,validator_8,337852183,6007
120,validator_4,310046024,10119
121,validator_3,339896578,3073
122,validator_2,346044933,249982
123,validator_11,402608182,15966
124,validator_17,260037719,4865
125,validator_9,480568869,129119
126,validator_6,268189837,8420
127,validator_1,214107102,257543
128,validator_19,373773138,113261
129,validator_6,363911364,3957
130,validator_11,508084198,13599
131,validator_18,247972876,33161
132,validator_8,624875444,2065
133,validator_13,235428346,15298
134,validator_11,250834241,1361
135,validator_6,267402254,43231
136,validator_13,716718595,109378
137,validator_9,220908745,6837
138,validator_12,465962885,15430
139,validator_2,219800722,1886
140,validator_6,553324306,3054
141,validator_10,243824998,24141
142,validator_18,223527585,93095
143,validator_7,285050274,5586
144,validator_16,235962780,108881
145,validator_10,414123457,3556
146,validator_18,405246514,11966
147,validator_8,337852183,6007
148,validator_4,310046024,10119
149,validator_3,339896578,3073
150,validator_2,346044933,249982
151,validator_11,402608182,15966
152,validator_17,260037719,4865
153,validator_9,480568869,129119
154,validator_6,268189837,8420
155,validator_1,214107102,257543
156,validator_19,373773138,113261
157,validator_6,363911364,3957
158,validator_11,508084198,13599
159,validator_18,247972876,33161
160,validator_8,624875444,2065
161,validator_13,235428346,15298
162,validator_11,250834241,1361
163,validator_6,267402254,43231
164,validator_13,716718595,109378
165,validator_9,220908745,6837
166,validator_12,465962885,15430
167,validator_2,219800722,1886
168,validator_6,553324306,3054
169,validator_10,243824998,24141
170,validator_18,223527585,93095
171,validator_7,285050274,5586
172,validator_16,235962780,108881
173,validator_10,414123457,3556
174,validator_18,405246514,11966
175,validator_8,337852183,6007
176,validator_4,310046024,10119
177,validator_3,339896578,3073
178,validator_2,346044933,249982
179,validator_11,402608182,15966
180,validator_17,260037719,4865
181,validator_9,480568869,129119
182,validator_6,268189837,8420
183,validator_1,214107102,257543
184,validator_19,373773138,113261
185,validator_6,363911364,3957
186,validator_11,508084198,13599
187,validator_18,247972876,33161
188,validator_8,624875444,2065
189,validator_13,235428346,15298
190,validator_11,250834241,1361
191,validator_6,267402254,43231
192,validator_13,716718595,109378
193,validator_9,220908745,6837
194,validator_12,465962885,15430
195,validator_2,219800722,1886
196,validator_6,553324306,3054
197,validator_10,243824998,24141
198,validator_18,223527585,93095
199,validator_7,285050274,5586
200,validator_16,235962780,108881
201,validator_10,414123457,3556
202,validator_18,405246514,11966
203,validator_8,337852183,6007
204,validator_4,310046024,10119
205,validator_3,339896578,3073
206,validator_2,346044933,249982
207,validator_11,402608182,15966
208,validator_17,260037719,4865
209,validator_9,480568869,129119
210,validator_6,268189837,8420
211,validator_1,214107102,257543
212,validator_19,373773138,113261
213,validator_6,363911364,3957
214,validator_11,508084198,13599
215,validator_18,247972876,33161
216,validator_8,624875444,2065
217,validator_13,235428346,15298
218,validator_11,250834241,1361
219,validator_6,267402254,43231
220,validator_13,716718595,109378
221,validator_9,220908745,6837
222,validator_12,465962885,15430
223,validator_2,219800722,1886
224,validator_9,271964513,23484
225,validator_11,494497661,36693
226,validator_16,322841757,34794
227,validator_4,334366376,264443
228,validator_2,280552138,140839
229,validator_9,249707939,535406
230,validator_14,300860837,5051982
231,validator_6,263078073,11778
232,validator_15,478598671,112655
233,validator_12,274773055,10524
234,validator_4,1509643094,9489
235,validator_18,134161644,20684
236,validator_3,302583504,49829
237,validator_11,204905404,3011
238,validator_15,827078732,25048
239,validator_2,267335530,37432
240,validator_4,249613026,31854
241,validator_4,242620037,13729
242,validator_14,236132714,5013158
243,validator_6,603920588,10268
244,validator_17,213264740,4679
245,validator_9,263914937,11161
246,validator_10,252454381,9722
247,validator_17,471674681,13861
248,validator_10,405110006,2845
249,validator_12,308736528,15322
250,validator_17,345523507,18147
251,validator_2,346550085,23686
252,validator_9,271964513,23484
253,validator_11,494497661,36693
254,validator_16,322841757,34794
255,validator_4,334366376,264443
256,validator_2,280552138,140839
257,validator_9,249707939,535406
258,validator_14,300860837,5051982
259,validator_6,263078073,11778
260,validator_15,478598671,112655
261,validator_12,274773055,10524
262,validator_4,1509643094,9489
263,validator_18,134161644,20684
264,validator_3,302583504,49829
265,validator_11,204905404,3011
266,validator_15,827078732,25048
267,validator_2,267335530,37432
268,validator_4,249613026,31854
269,validator_4,242620037,13729
270,validator_14,236132714,5013158
271,validator_6,603920588,10268
272,validator_17,213264740,4679
273,validator_9,263914937,11161
274,validator_10,252454381,9722
275,validator_17,471674681,13861
276,validator_10,405110006,2845
277,validator_12,308736528,15322
278,validator_17,345523507,18147
279,validator_2,346550085,23686
280,validator_9,271964513,23484
281,validator_11,494497661,36693
282,validator_16,322841757,34794
283,validator_4,334366376,264443
284,validator_2,280552138,140839
285,validator_9,249707939,535406
286,validator_14,300860837,5051982
287,validator_6,263078073,11778
288,validator_15,478598671,112655
289,validator_12,274773055,10524
290,validator_4,1509643094,9489
291,validator_18,134161644,20684
292,validator_3,302583504,49829
293,validator_11,204905404,3011
294,validator_15,827078732,25048
295,validator_2,267335530,37432
296,validator_4,249613026,31854
297,validator_4,242620037,13729
298,validator_14,236132714,5013158
299,validator_6,603920588,10268
300,validator_17,213264740,4679
301,validator_9,263914937,11161
302,validator_10,252454381,9722
303,validator_17,471674681,13861
304,validator_10,405110006,2845
305,validator_12,308736528,15322
306,validator_17,345523507,18147
307,validator_2,346550085,23686
308,validator_9,271964513,23484
309,validator_11,494497661,36693
310,validator_16,322841757,34794
311,validator_4,334366376,264443
312,validator_2,280552138,140839
313,validator_9,249707939,535406
314,validator_14,300860837,5051982
315,validator_6,263078073,11778
316,validator_15,478598671,112655
317,validator_12,274773055,10524
318,validator_4,1509643094,9489
319,validator_18,134161644,20684
320,validator_3,302583504,49829
321,validator_11,204905404,3011
322,validator_15,827078732,25048
323,validator_2,267335530,37432
324,validator_4,249613026,31854
325,validator_4,242620037,13729
326,validator_14,236132714,5013158
327,validator_6,603920588,10268
328,validator_17,213264740,4679
329,validator_9,263914937,11161
330,validator_10,252454381,9722
331,validator_17,471674681,13861
332,validator_10,405110006,2845
333,validator_12,308736528,15322
334,validator_17,345523507,18147
335,validator_2,346550085,23686
336,validator_9,271964513,23484
337,validator_11,494497661,36693
338,validator_16,322841757,34794
339,validator_4,334366376,264443
340,validator_2,280552138,140839
341,validator_9,249707939,535406
342,validator_14,300860837,5051982
343,validator_6,263078073,11778
344,validator_15,478598671,112655
345,validator_12,274773055,10524
346,validator_4,1509643094,9489
347,validator_18,134161644,20684
348,validator_3,302583504,49829
349,validator_11,204905404,3011
350,validator_15,827078732,25048
351,validator_2,267335530,37432
352,validator_4,249613026,31854
353,validator_4,242620037,13729
354,validator_14,236132714,5013158
355,validator_6,603920588,10268
356,validator_17,213264740,4679
357,validator_9,263914937,11161
358,validator_10,252454381,9722
359,validator_17,471674681,13861
360,validator_10,405110006,2845
361,validator_12,308736528,15322
362,validator_17,345523507,18147
363,validator_2,346550085,23686
364,validator_9,271964513,23484
365,validator_11,494497661,36693
366,validator_16,322841757,34794
367,validator_4,334366376,264443
368,validator_2,280552138,140839
369,validator_9,249707939,535406
370,validator_14,300860837,5051982
371,validator_6,263078073,11778
372,validator_15,478598671,112655
373,validator_12,274773055,10524
374,validator_4,1509643094,9489
375,validator_18,134161644,20684
376,validator_3,302583504,49829
377,validator_11,204905404,3011
378,validator_15,827078732,25048
379,validator_2,267335530,37432
380,validator_4,249613026,31854
381,validator_4,242620037,13729
382,validator_14,236132714,5013158
383,validator_6,603920588,10268
384,validator_17,213264740,4679
385,validator_9,263914937,11161
386,validator_10,252454381,9722
387,validator_17,471674681,13861
388,validator_10,405110006,2845
389,validator_12,308736528,15322
390,validator_17,345523507,18147
391,validator_2,346550085,23686
392,validator_9,271964513,23484
393,validator_11,494497661,36693
394,validator_16,322841757,34794
395,validator_4,334366376,264443
396,validator_2,280552138,140839
397,validator_9,249707939,535406
398,validator_14,300860837,5051982
399,validator_6,263078073,11778
400,validator_15,478598671,112655
401,validator_12,274773055,10524
402,validator_4,1509643094,9489
403,validator_18,134161644,20684
404,validator_3,302583504,49829
405,validator_11,204905404,3011
406,validator_15,827078732,25048
407,validator_2,267335530,37432
408,validator_4,249613026,31854
409,validator_4,242620037,13729
410,validator_14,236132714,5013158
411,validator_6,603920588,10268
412,validator_17,213264740,4679
413,validator_9,263914937,11161
414,validator_10,252454381,9722
415,validator_17,471674681,13861
416,validator_10,405110006,2845
417,validator_12,308736528,15322
418,validator_17,345523507,18147
419,validator_2,346550085,23686
420,validator_6,553324306,3054
421,validator_10,243824998,24141
422,validator_18,223527585,93095
423,validator_7,285050274,5586
424,validator_16,235962780,108881
425,validator_10,414123457,3556
426,validator_18,405246514,11966
427,validator_8,337852183,6007
428,validator_4,310046024,10119
429,validator_3,339896578,3073
430,validator_2,346044933,249982
431,validator_11,402608182,15966
432,validator_17,260037719,4865
433,validator_9,480568869,129119
434,validator_6,268189837,8420
435,validator_1,214107102,257543
436,validator_19,373773138,113261
437,validator_6,363911364,3957
438,validator_11,508084198,13599
439,validator_18,247972876,33161
440,validator_8,624875444,2065
441,validator_13,235428346,15298
442,validator_11,250834241,1361
443,validator_6,267402254,43231
444,validator_13,716718595,109378
445,validator_9,220908745,6837
446,validator_12,465962885,15430
447,validator_2,219800722,1886
448,validator_9,271964513,23484
449,validator_11,494497661,36693
450,validator_16,322841757,34794
451,validator_4,334366376,264443
452,validator_2,280552138,140839
453,validator_9,249707939,535406
454,validator_14,300860837,5051982
455,validator_6,263078073,11778
456,validator_15,478598671,112655
457,validator_12,274773055,10524
458,validator_4,1509643094,9489
459,validator_18,134161644,20684
460,validator_3,302583504,49829
461,validator_11,204905404,3011
462,validator_15,827078732,25048
463,validator_2,267335530,37432
464,validator_4,249613026,31854
465,validator_4,242620037,13729
466,validator_14,236132714,5013158
467,validator_6,603920588,10268
468,validator_17,213264740,4679
469,validator_9,263914937,11161
470,validator_10,252454381,9722
471,validator_17,471674681,13861
472,validator_10,405110006,2845
473,validator_12,308736528,15322
474,validator_17,345523507,18147
475,validator_2,346550085,23686
476,validator_17,490128510,29157
477,validator_12,261725044,256945
478,validator_14,219095914,6074
479,validator_14,529878655,10372
480,validator_11,509525499,3857
481,validator_17,805837550,7736
482,validator_12,360646376,12725
483,validator_0,379082056,24784
484,validator_11,313919912,5316
485,validator_13,343899800,7308
486,validator_18,526220890,10009
487,validator_0,359010921,268672
488,validator_2,303368873,51142
489,validator_19,282179483,22608
490,validator_0,224419113,9854
491,validator_12,255904076,11004
492,validator_7,659163485,3658
493,validator_13,529947053,12588
494,validator_9,535832223,8172
495,validator_6,255124795,256028
496,validator_16,376855027,102425
497,validator_1,243131512,120317
498,validator_18,336501332,19851
499,validator_5,389680204,45246
500,validator_9,406238943,5108
501,validator_14,219789895,13820
502,validator_10,418689515,22340
503,validator_2,287273546,5828
504,validator_17,490128510,29157
505,validator_12,261725044,256945
506,validator_14,219095914,6074
507,validator_14,529878655,10372
508,validator_11,509525499,3857
509,validator_17,805837550,7736
510,validator_12,360646376,12725
511,validator_0,379082056,24784
512,validator_11,313919912,5316
513,validator_13,343899800,7308
514,validator_18,526220890,10009
515,validator_0,359010921,268672
516,validator_2,303368873,51142
517,validator_19,282179483,22608
518,validator_0,224419113,9854
519,validator_12,255904076,11004
520,validator_7,659163485,3658
521,validator_13,529947053,12588
522,validator_9,535832223,8172
523,validator_6,255124795,256028
